Version: 2, OpenDRIVE: hct_6.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
1.000, 2, Agent2, 688.998, -158.975, 0.000, 1.649, 0.000, 0.000, 13.889, -0.000, 1.984
1.050, 0, Ego, 690.311, -175.667, 0.000, 1.647, 0.000, 0.000, 7.095, -0.000, 0.442
1.050, 1, Agent1, 681.586, -108.019, 0.000, 4.794, 0.000, 0.000, 13.889, -0.000, 3.968
1.050, 2, Agent2, 688.943, -158.283, 0.000, 1.650, 0.000, 0.000, 13.889, 0.008, 3.968
1.100, 0, Ego, 690.284, -175.304, 0.000, 1.647, 0.000, 0.000, 7.268, 0.000, 1.480
1.100, 1, Agent1, 681.530, -107.326, 0.000, 4.795, 0.000, 0.000, 13.889, 0.007, 5.952
1.100, 2, Agent2, 688.888, -157.590, 0.000, 1.650, 0.000, 0.000, 13.889, -0.000, 5.952
1.150, 0, Ego, 690.255, -174.934, 0.000, 1.647, 0.000, 0.000, 7.435, 0.000, 2.543
1.150, 1, Agent1, 681.588, -108.018, 0.000, 4.795, 0.000, 0.000, 13.889, 0.000, 1.653
1.150, 2, Agent2, 688.834, -156.898, 0.000, 1.649, 0.000, 0.000, 13.889, -0.008, 1.653
1.200, 0, Ego, 690.226, -174.555, 0.000, 1.647, 0.000, 0.000, 7.596, -0.000, 3.628
1.200, 1, Agent1, 681.645, -108.710, 0.000, 4.795, 0.000, 0.000, 13.889, 0.000, 3.637
1.200, 2, Agent2, 688.780, -156.206, 0.000, 1.649, 0.000, 0.000, 13.889, 0.000, 3.637
1.250, 0, Ego, 690.197, -174.169, 0.000, 1.647, 0.000, 0.000, 7.751, 0.000, 4.735
1.250, 1, Agent1, 681.703, -109.403, 0.000, 4.795, 0.000, 0.000, 13.889, 0.000, 5.622
1.250, 2, Agent2, 688.726, -155.513, 0.000, 1.649, 0.000, 0.000, 13.889, 0.000, 5.622
1.300, 0, Ego, 690.166, -173.775, 0.000, 1.647, 0.000, 0.000, 7.901, -0.000, 5.864
1.300, 1, Agent1, 681.760, -110.095, 0.000, 4.795, 0.000, 0.000, 13.889, -0.000, 1.323
1.300, 2, Agent2, 688.671, -154.821, 0.000, 1.649, 0.000, 0.000, 13.889, -0.000, 1.323
1.350, 0, Ego, 690.136, -173.374, 0.000, 1.647, 0.000, 0.000, 8.045, 0.000, 0.730
1.350, 1, Agent1, 681.818, -110.787, 0.000, 4.795, 0.000, 0.000, 13.889, -0.000, 3.307
1.350, 2, Agent2, 688.617, -154.129, 0.000, 1.649, 0.000, 0.000, 13.889, 0.000, 3.307
1.400, 0, Ego, 690.104, -172.966, 0.000, 1.647, 0.000, 0.000, 8.185, -0.000, 1.899
1.400, 1, Agent1, 681.875, -111.479, 0.000, 4.795, 0.000, 0.000, 13.889, -0.000, 5.291
1.400, 2, Agent2, 688.563, -153.436, 0.000, 1.649, 0.000, 0.000, 13.889, -0.000, 5.291
1.450, 0, Ego, 690.072, -172.551, 0.000, 1.647, 0.000, 0.000, 8.319, -0.000, 3.087
1.450, 1, Agent1, 681.933, -112.171, 0.000, 4.795, 0.000, 0.000, 13.889, -0.000, 0.992
1.450, 2, Agent2, 688.509, -152.744, 0.000, 1.649, 0.000, 0.000, 13.889, 0.000, 0.992
1.500, 0, Ego, 690.040, -172.130, 0.000, 1.647, 0.000, 0.000, 8.449, 0.000, 4.294
1.500, 1, Agent1, 681.990, -112.863, 0.000, 4.795, 0.000, 0.000, 13.889, -0.000, 2.976
1.500, 2, Agent2, 688.455, -152.052, 0.000, 1.649, 0.000, 0.000, 13.889, -0.000, 2.976
1.550, 0, Ego, 690.007, -171.702, 0.000, 1.647, 0.000, 0.000, 8.574, 0.000, 5.519
1.550, 1, Agent1, 682.048, -113.555, 0.000, 4.795, 0.000, 0.000, 13.889, -0.000, 4.960
1.550, 2, Agent2, 688.401, -151.359, 0.000, 1.649, 0.000, 0.000, 13.889, -0.000, 4.960
1.600, 0, Ego, 689.974, -171.269, 0.000, 1.647, 0.000, 0.000, 8.695, -0.000, 0.478
1.600, 1, Agent1, 682.105, -114.247, 0.000, 4.795, 0.000, 0.000, 13.889, 0.000, 0.661
1.600, 2, Agent2, 688.347, -150.667, 0.000, 1.649, 0.000, 0.000, 13.889, 0.000, 0.661
1.650, 0, Ego, 689.940, -170.829, 0.000, 1.647, 0.000, 0.000, 8.812, -0.001, 1.737
1.650, 1, Agent1, 682.163, -114.939, 0.000, 4.795, 0.000, 0.000, 13.889, -0.000, 2.645
1.650, 2, Agent2, 688.293, -149.975, 0.000, 1.649, 0.000, 0.000, 13.889, -0.000, 2.645
1.700, 0, Ego, 689.906, -170.384, 0.000, 1.647, 0.000, 0.000, 8.925, -0.000, 3.012
1.700, 1, Agent1, 682.220, -115.631, 0.000, 4.795, 0.000, 0.000, 13.889, -0.000, 4.629
1.700, 2, Agent2, 688.238, -149.282, 0.000, 1.649, 0.000, 0.000, 13.889, -0.000, 4.629
1.750, 0, Ego, 689.872, -169.934, 0.000, 1.648, 0.000, 0.000, 9.034, 0.003, 4.303
1.750, 1, Agent1, 682.278, -116.323, 0.000, 4.795, 0.000, 0.000, 13.889, 0.000, 0.330
1.750, 2, Agent2, 688.184, -148.590, 0.000, 1.649, 0.000, 0.000, 13.889, 0.000, 0.330
1.800, 0, Ego, 689.837, -169.478, 0.000, 1.648, 0.000, 0.000, 9.140, -0.000, 5.609
1.800, 1, Agent1, 682.335, -117.015, 0.000, 4.795, 0.000, 0.000, 13.889, 0.000, 2.314
1.800, 2, Agent2, 688.130, -147.898, 0.000, 1.649, 0.000, 0.000, 13.889, 0.000, 2.314
1.850, 0, Ego, 689.801, -169.018, 0.000, 1.648, 0.000, 0.000, 9.242, 0.000, 0.646
1.850, 1, Agent1, 682.392, -117.707, 0.000, 4.795, 0.000, 0.000, 13.889, 0.000, 4.298
1.850, 2, Agent2, 688.076, -147.205, 0.000, 1.649, 0.000, 0.000, 13.889, -0.000, 4.298
1.900, 0, Ego, 689.765, -168.552, 0.000, 1.648, 0.000, 0.000, 9.341, -0.000, 1.980
1.900, 1, Agent1, 682.450, -118.399, 0.000, 4.795, 0.000, 0.000, 13.889, -0.000, 6.282
1.900, 2, Agent2, 688.022, -146.513, 0.000, 1.649, 0.000, 0.000, 13.889, 0.000, 6.282
1.950, 0, Ego, 689.729, -168.081, 0.000, 1.648, 0.000, 0.000, 9.436, -0.000, 3.328
1.950, 1, Agent1, 682.507, -119.091, 0.000, 4.795, 0.000, 0.000, 13.889, 0.000, 1.983
1.950, 2, Agent2, 687.968, -145.821, 0.000, 1.649, 0.000, 0.000, 13.889, -0.000, 1.983
2.000, 0, Ego, 689.693, -167.606, 0.000, 1.648, 0.000, 0.000, 9.528, 0.000, 4.689
2.000, 1, Agent1, 682.565, -119.783, 0.000, 4.795, 0.000, 0.000, 13.889, 0.000, 3.968
2.000, 2, Agent2, 687.914, -145.128, 0.000, 1.649, 0.000, 0.000, 13.889, 0.000, 3.968
2.050, 0, Ego, 689.656, -167.127, 0.000, 1.648, 0.000, 0.000, 9.617, -0.000, 6.063
2.050, 1, Agent1, 682.622, -120.476, 0.000, 4.795, 0.000, 0.000, 13.889, 0.000, 5.952
2.050, 2, Agent2, 687.860, -144.436, 0.000, 1.649, 0.000, 0.000, 13.889, 0.000, 5.952
2.100, 0, Ego, 689.618, -166.643, 0.000, 1.648, 0.000, 0.000, 9.704, -0.000, 1.166
2.100, 1, Agent1, 682.680, -121.168, 0.000, 4.795, 0.000, 0.000, 13.778, 0.000, 1.637
2.100, 2, Agent2, 687.806, -143.745, 0.000, 1.649, 0.000, 0.000, 13.871, -0.000, 1.650
2.150, 0, Ego, 689.581, -166.155, 0.000, 1.648, 0.000, 0.000, 9.788, 0.000, 2.564
2.150, 1, Agent1, 682.737, -121.854, 0.000, 4.795, 0.000, 0.000, 13.667, -0.000, 3.589
2.150, 2, Agent2, 687.734, -142.986, 0.000, 1.697, 0.000, 0.000, 13.817, 0.025, 3.624
2.200, 0, Ego, 689.543, -165.663, 0.000, 1.648, 0.000, 0.000, 9.870, -0.000, 3.974
2.200, 1, Agent1, 682.793, -122.535, 0.000, 4.795, 0.000, 0.000, 13.556, -0.000, 5.526
2.200, 2, Agent2, 687.627, -142.309, 0.000, 1.758, 0.000, 0.000, 13.728, 0.050, 5.585
2.250, 0, Ego, 689.505, -165.167, 0.000, 1.648, 0.000, 0.000, 9.949, -0.000, 5.396
2.250, 1, Agent1, 682.850, -123.211, 0.000, 4.795, 0.000, 0.000, 13.444, -0.000, 1.163
2.250, 2, Agent2, 687.482, -141.644, 0.000, 1.817, 0.000, 0.000, 13.603, 0.075, 1.245
2.300, 0, Ego, 689.466, -164.668, 0.000, 1.671, 0.000, 0.000, 10.026, 0.025, 0.545
2.300, 1, Agent1, 682.905, -123.880, 0.000, 4.795, 0.000, 0.000, 13.333, 0.000, 3.068
2.300, 2, Agent2, 687.301, -140.997, 0.000, 1.876, 0.000, 0.000, 13.444, 0.100, 3.166
2.350, 0, Ego, 689.415, -164.165, 0.000, 1.671, 0.000, 0.000, 10.102, 0.000, 1.988
2.350, 1, Agent1, 682.960, -124.545, 0.000, 4.795, 0.000, 0.000, 13.222, 0.000, 4.957
2.350, 2, Agent2, 687.086, -140.371, 0.000, 1.933, 0.000, 0.000, 13.251, 0.125, 5.059
2.400, 0, Ego, 689.364, -163.658, 0.000, 1.671, 0.000, 0.000, 10.176, -0.000, 3.442
2.400, 1, Agent1, 683.015, -125.204, 0.000, 4.795, 0.000, 0.000, 13.111, -0.000, 0.547
2.400, 2, Agent2, 686.840, -139.768, 0.000, 1.989, 0.000, 0.000, 13.025, 0.150, 0.636
2.450, 0, Ego, 689.324, -163.148, 0.000, 1.649, 0.000, 0.000, 10.250, -0.025, 4.906
2.450, 1, Agent1, 683.069, -125.857, 0.000, 4.795, 0.000, 0.000, 13.000, -0.000, 2.404
2.450, 2, Agent2, 686.567, -139.191, 0.000, 2.044, 0.000, 0.000, 12.768, 0.175, 2.460
2.500, 0, Ego, 689.284, -162.633, 0.000, 1.649, 0.000, 0.000, 10.323, -0.000, 0.097
2.500, 1, Agent1, 683.123, -126.505, 0.000, 4.795, 0.000, 0.000, 12.889, -0.000, 4.245
2.500, 2, Agent2, 686.270, -138.643, 0.000, 2.097, 0.000, 0.000, 12.481, 0.200, 4.243
2.550, 0, Ego, 689.243, -162.115, 0.000, 1.649, 0.000, 0.000, 10.396, 0.000, 1.582
2.550, 1, Agent1, 683.177, -127.147, 0.000, 4.795, 0.000, 0.000, 12.778, 0.000, 6.070
2.550, 2, Agent2, 685.953, -138.124, 0.000, 2.149, 0.000, 0.000, 12.165, 0.225, 5.981
2.600, 0, Ego, 689.202, -161.593, 0.000, 1.649, 0.000, 0.000, 10.468, -0.000, 3.078
2.600, 1, Agent1, 683.229, -127.784, 0.000, 4.795, 0.000, 0.000, 12.667, 0.000, 1.597
2.600, 2, Agent2, 685.620, -137.636, 0.000, 2.200, 0.000, 0.000, 11.822, 0.250, 1.387
2.650, 0, Ego, 689.161, -161.067, 0.000, 1.649, 0.000, 0.000, 10.541, -0.000, 4.584
2.650, 1, Agent1, 683.282, -128.415, 0.000, 4.795, 0.000, 0.000, 12.556, -0.000, 3.390
2.650, 2, Agent2, 685.274, -137.180, 0.000, 2.248, 0.000, 0.000, 11.454, 0.266, 3.023
2.700, 0, Ego, 689.120, -160.538, 0.000, 1.649, 0.000, 0.000, 10.614, 0.000, 6.100
2.700, 1, Agent1, 683.334, -129.040, 0.000, 4.795, 0.000, 0.000, 12.444, -0.000, 5.168
2.700, 2, Agent2, 684.920, -136.755, 0.000, 2.295, 0.000, 0.000, 11.063, 0.265, 4.604
2.750, 0, Ego, 689.078, -160.006, 0.000, 1.649, 0.000, 0.000, 10.674, 0.000, 1.342
2.750, 1, Agent1, 683.385, -129.661, 0.000, 4.795, 0.000, 0.000, 12.333, -0.000, 0.647
2.750, 2, Agent2, 684.560, -136.363, 0.000, 2.340, 0.000, 0.000, 10.650, 0.265, 6.125
2.800, 0, Ego, 689.037, -159.472, 0.000, 1.649, 0.000, 0.000, 10.718, -0.000, 2.873
2.800, 1, Agent1, 683.436, -130.275, 0.000, 4.795, 0.000, 0.000, 12.222, 0.000, 2.393
2.800, 2, Agent2, 684.199, -136.002, 0.000, 2.383, 0.000, 0.000, 10.218, 0.264, 1.301
2.850, 0, Ego, 688.995, -158.937, 0.000, 1.649, 0.000, 0.000, 10.743, -0.000, 4.408
2.850, 1, Agent1, 683.487, -130.884, 0.000, 4.795, 0.000, 0.000, 12.111, 0.000, 4.123
2.850, 2, Agent2, 683.839, -135.671, 0.000, 2.424, 0.000, 0.000, 9.768, 0.263, 2.697
2.900, 0, Ego, 688.953, -158.401, 0.000, 1.650, 0.000, 0.000, 10.750, 0.010, 5.943
2.900, 1, Agent1, 683.537, -131.488, 0.000, 4.795, 0.000, 0.000, 12.000, -0.000, 5.837
2.900, 2, Agent2, 683.485, -135.370, 0.000, 2.462, 0.000, 0.000, 9.305, 0.263, 4.026
2.950, 0, Ego, 688.910, -157.865, 0.000, 1.650, 0.000, 0.000, 10.738, -0.000, 1.194
2.950, 1, Agent1, 683.587, -132.086, 0.000, 4.795, 0.000, 0.000, 11.889, -0.000, 1.253
2.950, 2, Agent2, 683.137, -135.097, 0.000, 2.499, 0.000, 0.000, 8.829, 0.262, 5.287
3.000, 0, Ego, 688.868, -157.332, 0.000, 1.649, 0.000, 0.000, 10.709, -0.010, 2.724
3.000, 1, Agent1, 683.636, -132.678, 0.000, 4.795, 0.000, 0.000, 11.778, 0.000, 2.935
3.000, 2, Agent2, 682.800, -134.852, 0.000, 2.534, 0.000, 0.000, 8.343, 0.261, 0.196
3.050, 0, Ego, 688.826, -156.800, 0.000, 1.649, 0.000, 0.000, 10.662, -0.000, 4.247
3.050, 1, Agent1, 683.685, -133.265, 0.000, 4.795, 0.000, 0.000, 11.667, 0.000, 4.602
3.050, 2, Agent2, 682.475, -134.631, 0.000, 2.566, 0.000, 0.000, 7.850, 0.261, 1.318
3.100, 0, Ego, 688.785, -156.272, 0.000, 1.649, 0.000, 0.000, 10.598, 0.000, 5.761
3.100, 1, Agent1, 683.733, -133.846, 0.000, 4.795, 0.000, 0.000, 11.556, -0.000, 6.253
3.100, 2, Agent2, 682.166, -134.435, 0.000, 2.596, 0.000, 0.000, 7.353, 0.248, 2.368
3.150, 0, Ego, 688.744, -155.748, 0.000, 1.649, 0.000, 0.000, 10.516, 0.000, 0.980
3.150, 1, Agent1, 683.781, -134.422, 0.000, 4.795, 0.000, 0.000, 11.444, -0.000, 1.604
3.150, 2, Agent2, 681.872, -134.259, 0.000, 2.617, 0.000, 0.000, 6.853, 0.223, 3.347
3.200, 0, Ego, 688.703, -155.228, 0.000, 1.649, 0.000, 0.000, 10.418, -0.000, 2.469
3.200, 1, Agent1, 683.828, -134.992, 0.000, 4.795, 0.000, 0.000, 11.333, 0.000, 3.223
3.200, 2, Agent2, 681.596, -134.102, 0.000, 2.637, 0.000, 0.000, 6.353, 0.198, 4.255
3.250, 0, Ego, 688.663, -154.715, 0.000, 1.649, 0.000, 0.000, 10.305, -0.000, 3.941
3.250, 1, Agent1, 683.875, -135.557, 0.000, 4.795, 0.000, 0.000, 11.222, 0.000, 4.827
3.250, 2, Agent2, 681.339, -133.962, 0.000, 2.655, 0.000, 0.000, 5.857, 0.196, 5.091
3.300, 0, Ego, 688.623, -154.207, 0.000, 1.649, 0.000, 0.000, 10.175, 0.000, 5.394
3.300, 1, Agent1, 683.921, -136.116, 0.000, 4.795, 0.000, 0.000, 11.111, 0.000, 0.131
3.300, 2, Agent2, 681.101, -133.837, 0.000, 2.672, 0.000, 0.000, 5.367, 0.195, 5.858
3.350, 0, Ego, 688.584, -153.707, 0.000, 1.649, 0.000, 0.000, 10.031, -0.000, 0.544
3.350, 1, Agent1, 683.967, -136.670, 0.000, 4.795, 0.000, 0.000, 11.000, 0.000, 1.702
3.350, 2, Agent2, 680.883, -133.727, 0.000, 2.687, 0.000, 0.000, 4.884, 0.195, 0.273
3.400, 0, Ego, 688.546, -153.215, 0.000, 1.649, 0.000, 0.000, 9.874, 0.000, 1.955
3.400, 1, Agent1, 684.013, -137.218, 0.000, 4.795, 0.000, 0.000, 10.889, -0.000, 3.258
3.400, 2, Agent2, 680.684, -133.631, 0.000, 2.700, 0.000, 0.000, 4.412, 0.194, 0.903
3.450, 0, Ego, 688.508, -152.732, 0.000, 1.649, 0.000, 0.000, 9.703, 0.000, 3.341
3.450, 1, Agent1, 684.058, -137.760, 0.000, 4.795, 0.000, 0.000, 10.778, -0.000, 4.797
3.450, 2, Agent2, 680.505, -133.547, 0.000, 2.713, 0.000, 0.000, 3.954, 0.194, 1.468
3.500, 0, Ego, 688.471, -152.257, 0.000, 1.649, 0.000, 0.000, 9.520, -0.000, 4.701
3.500, 1, Agent1, 684.103, -138.298, 0.000, 4.795, 0.000, 0.000, 10.667, -0.000, 0.038
3.500, 2, Agent2, 680.345, -133.474, 0.000, 2.723, 0.000, 0.000, 3.511, 0.193, 1.969
3.550, 0, Ego, 688.435, -151.792, 0.000, 1.649, 0.000, 0.000, 9.326, -0.000, 6.033
3.550, 1, Agent1, 684.147, -138.829, 0.000, 4.795, 0.000, 0.000, 10.556, 0.000, 1.546
3.550, 2, Agent2, 680.204, -133.412, 0.000, 2.733, 0.000, 0.000, 3.085, 0.193, 2.410
3.600, 0, Ego, 688.399, -151.338, 0.000, 1.649, 0.000, 0.000, 9.121, 0.000, 1.053
3.600, 1, Agent1, 684.190, -139.355, 0.000, 4.795, 0.000, 0.000, 10.444, 0.000, 3.038
3.600, 2, Agent2, 680.081, -133.359, 0.000, 2.741, 0.000, 0.000, 2.680, 0.193, 2.793
3.650, 0, Ego, 688.364, -150.893, 0.000, 1.649, 0.000, 0.000, 8.908, 0.000, 2.325
3.650, 1, Agent1, 684.234, -139.875, 0.000, 4.795, 0.000, 0.000, 10.333, 0.000, 4.514
3.650, 2, Agent2, 679.975, -133.314, 0.000, 2.748, 0.000, 0.000, 2.297, 0.193, 3.121
3.700, 0, Ego, 688.331, -150.460, 0.000, 1.649, 0.000, 0.000, 8.687, -0.000, 3.566
3.700, 1, Agent1, 684.276, -140.390, 0.000, 4.795, 0.000, 0.000, 10.222, -0.000, 5.974
3.700, 2, Agent2, 679.886, -133.277, 0.000, 2.754, 0.000, 0.000, 1.938, 0.192, 3.398
3.750, 0, Ego, 688.298, -150.039, 0.000, 1.649, 0.000, 0.000, 8.459, -0.000, 4.775
3.750, 1, Agent1, 684.319, -140.900, 0.000, 4.795, 0.000, 0.000, 10.111, -0.000, 1.136
3.750, 2, Agent2, 679.811, -133.246, 0.000, 2.759, 0.000, 0.000, 1.604, 0.192, 3.627
3.800, 0, Ego, 688.266, -149.629, 0.000, 1.649, 0.000, 0.000, 8.225, -0.000, 5.950
3.800, 1, Agent1, 684.361, -141.403, 0.000, 4.795, 0.000, 0.000, 10.000, -0.000, 2.564
3.800, 2, Agent2, 679.751, -133.222, 0.000, 2.763, 0.000, 0.000, 1.299, 0.192, 3.813
3.850, 0, Ego, 688.234, -149.231, 0.000, 1.649, 0.000, 0.000, 7.988, 0.000, 0.808
3.850, 1, Agent1, 684.402, -141.902, 0.000, 4.795, 0.000, 0.000, 9.889, 0.000, 3.977
3.850, 2, Agent2, 679.703, -133.203, 0.000, 2.766, 0.000, 0.000, 1.023, 0.192, 3.959
3.900, 0, Ego, 688.204, -148.844, 0.000, 1.649, 0.000, 0.000, 7.748, 0.000, 1.915
3.900, 1, Agent1, 684.443, -142.395, 0.000, 4.795, 0.000, 0.000, 9.778, -0.000, 5.374
3.900, 2, Agent2, 679.667, -133.189, 0.000, 2.768, 0.000, 0.000, 0.777, 0.167, 4.070
3.950, 0, Ego, 688.175, -148.470, 0.000, 1.649, 0.000, 0.000, 7.507, -0.000, 2.987
3.950, 1, Agent1, 684.483, -142.882, 0.000, 4.795, 0.000, 0.000, 9.667, -0.000, 0.472
3.950, 2, Agent2, 679.641, -133.178, 0.000, 2.770, 0.000, 0.000, 0.563, 0.142, 4.150
4.000, 0, Ego, 688.147, -148.108, 0.000, 1.649, 0.000, 0.000, 7.266, 0.000, 4.025
4.000, 1, Agent1, 684.523, -143.363, 0.000, 4.795, 0.000, 0.000, 9.556, -0.000, 1.837
4.000, 2, Agent2, 679.623, -133.171, 0.000, 2.771, 0.000, 0.000, 0.383, 0.117, 4.205
4.050, 0, Ego, 688.119, -147.758, 0.000, 1.649, 0.000, 0.000, 7.026, -0.000, 5.029
