permutation,Agent2_1_SA_EndSpeed,Agent2_1_SA_DynamicDuration,Agent2_1_SA_DynamicShape,Agent2_1_SA_DynamicDelay,Agent2_1_TA_Times,Agent2_1_TA_Period,Agent2_1_TA_Offset,Agent2_1_Delay,Agent2_S,Agent2_Speed,Agent2_Type,Agent1_1_SA_DynamicShape,Agent1_1_SA_DynamicDuration,Agent1_1_SA_DynamicDelay,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicShape,Agent1_1_TA_DynamicDuration,Agent1_1_TA_DynamicDelay,Agent1_1_Delay,Agent1_S,Agent1_Speed,Agent1_Type,Ego_S,Ego_Speed,Ego_Vehicle
01BL-KEEP_02FS-ZZ_5_15_of_72.txt,60.0,2.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_50_of_72.txt,60.0,2.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_51_of_72.txt,60.0,2.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_68_of_72.txt,60.0,2.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_14_of_72.txt,60.0,2.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_47_of_72.txt,50.0,4.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_33_of_72.txt,60.0,2.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_57_of_72.txt,40.0,2.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_19_of_72.txt,40.0,2.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_65_of_72.txt,50.0,4.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_24_of_72.txt,40.0,4.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_8_of_72.txt,50.0,2.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_36_of_72.txt,60.0,4.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_64_of_72.txt,50.0,4.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_5_of_72.txt,40.0,4.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_18_of_72.txt,60.0,4.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_66_of_72.txt,50.0,4.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_1_of_72.txt,40.0,2.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_44_of_72.txt,50.0,2.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_59_of_72.txt,40.0,4.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_4_of_72.txt,40.0,4.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_3_of_72.txt,40.0,2.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_38_of_72.txt,40.0,2.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_21_of_72.txt,40.0,2.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_48_of_72.txt,50.0,4.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_58_of_72.txt,40.0,4.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_40_of_72.txt,40.0,4.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_16_of_72.txt,60.0,4.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_53_of_72.txt,60.0,4.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_54_of_72.txt,60.0,4.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_6_of_72.txt,40.0,4.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_12_of_72.txt,50.0,4.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_30_of_72.txt,50.0,4.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_23_of_72.txt,40.0,4.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_13_of_72.txt,60.0,2.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_25_of_72.txt,50.0,2.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_72_of_72.txt,60.0,4.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_67_of_72.txt,60.0,2.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_37_of_72.txt,40.0,2.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_71_of_72.txt,60.0,4.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_46_of_72.txt,50.0,4.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_10_of_72.txt,50.0,4.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_2_of_72.txt,40.0,2.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_41_of_72.txt,40.0,4.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_11_of_72.txt,50.0,4.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_39_of_72.txt,40.0,2.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_34_of_72.txt,60.0,4.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_45_of_72.txt,50.0,2.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_27_of_72.txt,50.0,2.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_17_of_72.txt,60.0,4.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_60_of_72.txt,40.0,4.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_32_of_72.txt,60.0,2.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_63_of_72.txt,50.0,2.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_29_of_72.txt,50.0,4.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_7_of_72.txt,50.0,2.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_9_of_72.txt,50.0,2.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_52_of_72.txt,60.0,4.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,0.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_20_of_72.txt,40.0,2.0,linear,0.0,3.0,0.6,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_31_of_72.txt,60.0,2.0,linear,0.0,3.0,0.2,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_5_69_of_72.txt,60.0,2.0,linear,0.0,3.0,1.0,1.5,0.0,65.0,10.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
