permutation,Agent2_1_SA_EndSpeed,Agent2_1_SA_DynamicDuration,Agent2_1_SA_DynamicShape,Agent2_1_SA_DynamicDelay,Agent2_1_TA_Times,Agent2_1_TA_Period,Agent2_1_TA_Offset,Agent2_1_Delay,Agent2_S,Agent2_Speed,Agent2_Type,Agent1_1_SA_DynamicShape,Agent1_1_SA_DynamicDuration,Agent1_1_SA_DynamicDelay,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicShape,Agent1_1_TA_DynamicDuration,Agent1_1_TA_DynamicDelay,Agent1_1_Delay,Agent1_S,Agent1_Speed,Agent1_Type,Ego_S,Ego_Speed,Ego_Vehicle
01BL-KEEP_02FS-ZZ_3_51_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_108_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_101_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_139_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_132_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_117_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_76_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_80_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_1_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_75_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_85_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_31_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_110_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_67_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_2_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_6_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_159_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_145_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_45_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_60_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_162_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_154_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_53_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_81_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_32_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_40_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_58_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_4_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_59_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_106_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_130_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_149_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_91_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_115_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_129_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_7_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_39_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_155_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_65_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_143_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_135_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_156_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_161_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_140_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_100_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_29_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_33_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_124_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_131_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_152_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_126_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_18_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_72_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_116_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_56_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_87_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_142_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_37_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_128_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_43_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_86_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_93_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_123_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_97_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_49_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_64_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_62_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_107_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_127_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_82_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_84_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_50_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_8_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_5_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_55_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_146_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_30_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_17_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_138_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_96_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_157_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_92_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_54_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_88_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_46_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_83_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_38_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_90_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_158_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_20_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_94_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_150_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_34_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_160_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_141_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
